Order_ID,Order_Date,Customer_ID,Product,Category,Region,Customer_Type,Quantity,Unit_Price,Discount,Sales,Profit,Salesperson
ORD0671,2025-11-08,CUST069,Premium Pen Set,Office Supplies,North,Consumer,6,700,0.05,3990.0,1134.0,Meera
ORD0672,2025-09-27,CUST091,Premium Pen Set,Office Supplies,South,Small Business,2,700,0.1,1260.0,308.0,Rohan
ORD0673,2025-07-06,CUST042,Wireless Headphones,Electronics,Central,Corporate,2,4500,0.05,8550.0,1170.0,Kabir
ORD0674,2025-12-27,CUST125,Laptop Pro 14,Electronics,Central,Consumer,7,85000,0.02,583100.0,95200.0,Aarav
ORD0675,2025-01-12,CUST236,Desk Lamp,Furniture,South,Small Business,6,2500,0.05,14250.0,3000.0,Anaya
ORD0676,2025-07-14,CUST007,Desk Lamp,Furniture,South,Small Business,5,2500,0.1,11250.0,1875.0,Rohan
ORD0677,2025-06-20,CUST127,Notebook Set,Office Supplies,Central,Consumer,5,450,0.0,2250.0,720.0,Diya
ORD0678,2025-08-23,CUST201,Office Chair,Furniture,Central,Consumer,2,12000,0.05,22800.0,4800.0,Diya
ORD0679,2025-02-20,CUST008,Office Chair,Furniture,Central,Small Business,2,12000,0.15,20400.0,2400.0,Diya
ORD0680,2025-12-28,CUST102,Office Chair,Furniture,North,Corporate,4,12000,0.05,45600.0,9600.0,Meera
ORD0681,2025-10-22,CUST063,Notebook Set,Office Supplies,South,Small Business,4,450,0.15,1530.0,306.0,Kabir
ORD0682,2025-09-28,CUST211,Standing Desk,Furniture,West,Consumer,2,22000,0.02,43120.0,10120.0,Aarav
ORD0683,2025-11-22,CUST225,Wireless Headphones,Electronics,North,Small Business,3,4500,0.05,12825.0,1755.0,Diya
ORD0684,2025-05-02,CUST139,Wireless Headphones,Electronics,South,Corporate,4,4500,0.0,18000.0,3240.0,Kabir
ORD0685,2025-07-13,CUST065,Monitor 27-inch,Electronics,West,Consumer,2,24000,0.0,48000.0,8640.0,Meera
ORD0686,2025-11-05,CUST134,USB-C Hub,Electronics,North,Consumer,1,3200,0.02,3136.0,512.0,Rohan
ORD0687,2025-10-13,CUST045,Desk Lamp,Furniture,South,Small Business,3,2500,0.05,7125.0,1500.0,Diya
ORD0688,2025-01-13,CUST237,Monitor 27-inch,Electronics,South,Consumer,4,24000,0.15,81600.0,2880.0,Rohan
ORD0689,2025-01-30,CUST142,Notebook Set,Office Supplies,Central,Corporate,6,450,0.0,2700.0,864.0,Rohan
ORD0690,2025-09-12,CUST132,USB-C Hub,Electronics,West,Corporate,7,3200,0.05,21280.0,2912.0,Meera
ORD0691,2025-12-02,CUST154,Standing Desk,Furniture,North,Corporate,5,22000,0.1,99000.0,16500.0,Diya
ORD0692,2025-12-11,CUST127,Laptop Pro 14,Electronics,East,Consumer,1,85000,0.05,80750.0,11050.0,Rohan
ORD0693,2025-12-28,CUST072,Laptop Pro 14,Electronics,North,Consumer,6,85000,0.15,433500.0,15300.0,Rohan
ORD0694,2025-01-18,CUST055,Mechanical Keyboard,Electronics,West,Corporate,7,5500,0.0,38500.0,6930.0,Kabir
ORD0695,2025-07-07,CUST026,Premium Pen Set,Office Supplies,South,Corporate,5,700,0.05,3325.0,945.0,Aarav
ORD0696,2025-02-07,CUST024,Standing Desk,Furniture,West,Consumer,1,22000,0.1,19800.0,3300.0,Kabir
ORD0697,2025-09-10,CUST060,Office Chair,Furniture,West,Small Business,2,12000,0.1,21600.0,3600.0,Meera
ORD0698,2025-05-21,CUST135,Notebook Set,Office Supplies,Central,Small Business,7,450,0.05,2992.5,850.5,Aarav
ORD0699,2025-12-27,CUST203,Standing Desk,Furniture,Central,Consumer,6,22000,0.02,129360.0,30360.0,Meera
ORD0700,2025-05-09,CUST134,Notebook Set,Office Supplies,West,Small Business,5,450,0.15,1912.5,382.5,Rohan
ORD0701,2025-06-29,CUST153,Office Chair,Furniture,North,Corporate,7,12000,0.0,84000.0,21000.0,Meera
ORD0702,2025-03-31,CUST160,Premium Pen Set,Office Supplies,South,Corporate,1,700,0.02,686.0,210.0,Rohan
ORD0703,2025-03-02,CUST006,Monitor 27-inch,Electronics,North,Consumer,2,24000,0.15,40800.0,1440.0,Anaya
ORD0704,2025-01-15,CUST112,Mechanical Keyboard,Electronics,North,Corporate,5,5500,0.05,26125.0,3575.0,Meera
ORD0705,2025-08-06,CUST064,Notebook Set,Office Supplies,East,Consumer,2,450,0.1,810.0,198.0,Anaya
ORD0706,2025-09-05,CUST153,Monitor 27-inch,Electronics,North,Small Business,3,24000,0.1,64800.0,5760.0,Anaya
ORD0707,2025-09-27,CUST015,USB-C Hub,Electronics,East,Consumer,7,3200,0.15,19040.0,672.0,Diya
ORD0708,2025-09-26,CUST033,Desk Lamp,Furniture,South,Small Business,6,2500,0.05,14250.0,3000.0,Kabir
ORD0709,2025-10-29,CUST190,Notebook Set,Office Supplies,West,Corporate,4,450,0.02,1764.0,540.0,Meera
ORD0710,2025-04-09,CUST131,USB-C Hub,Electronics,South,Corporate,5,3200,0.05,15200.0,2080.0,Aarav
ORD0711,2025-06-08,CUST136,Wireless Headphones,Electronics,East,Small Business,6,4500,0.02,26460.0,4320.0,Diya
ORD0712,2025-08-03,CUST222,Monitor 27-inch,Electronics,South,,2,24000,0.02,47040.0,7680.0,Aarav
ORD0713,2025-05-18,CUST156,Laptop Pro 14,Electronics,South,Consumer,6,85000,0.1,459000.0,40800.0,Kabir
ORD0714,2025-04-28,CUST135,Office Chair,Furniture,West,Consumer,6,12000,0.05,68400.0,14400.0,Anaya
ORD0715,2025-06-07,CUST050,Standing Desk,Furniture,West,Consumer,5,22000,0.15,93500.0,11000.0,Kabir
ORD0716,2025-07-11,CUST054,USB-C Hub,Electronics,South,Corporate,3,3200,0.1,8640.0,768.0,Aarav
ORD0717,2025-02-15,CUST211,Standing Desk,Furniture,East,Corporate,3,22000,0.15,56100.0,6600.0,Meera
ORD0718,2025-01-14,CUST188,Mechanical Keyboard,Electronics,West,Small Business,7,5500,0.02,37730.0,6160.0,Kabir
ORD0719,2025-04-02,CUST231,Laptop Pro 14,Electronics,North,Small Business,1,85000,0.05,80750.0,11050.0,Diya
ORD0720,2025-05-27,CUST083,Wireless Headphones,Electronics,East,Corporate,2,4500,0.0,9000.0,1620.0,Aarav
ORD0721,2025-02-04,CUST079,Wireless Headphones,Electronics,East,Consumer,2,4500,0.0,9000.0,1620.0,Diya
ORD0722,2025-03-22,CUST103,Standing Desk,Furniture,North,Corporate,4,22000,0.02,86240.0,20240.0,Anaya
ORD0723,2025-02-16,CUST049,Office Chair,Furniture,North,Small Business,1,12000,0.1,10800.0,1800.0,Anaya
ORD0724,2025-08-11,CUST137,Notebook Set,Office Supplies,Central,Small Business,5,450,0.1,2025.0,495.0,Aarav
ORD0725,2025-03-16,CUST218,Office Chair,Furniture,West,Corporate,7,12000,0.05,79800.0,16800.0,Kabir
ORD0726,2025-12-06,CUST077,Wireless Headphones,Electronics,North,Corporate,3,4500,0.05,12825.0,1755.0,Anaya
ORD0727,2025-08-25,CUST075,Standing Desk,Furniture,Central,Corporate,3,22000,0.1,59400.0,9900.0,Aarav
ORD0728,2025-07-27,CUST154,Standing Desk,Furniture,West,Small Business,7,22000,0.02,150920.0,35420.0,Aarav
ORD0729,2025-09-03,CUST030,Notebook Set,Office Supplies,East,Consumer,4,450,0.0,1800.0,576.0,Aarav
ORD0730,2025-11-08,CUST220,Desk Lamp,Furniture,North,Consumer,2,2500,0.02,4900.0,1150.0,Rohan
ORD0731,2025-01-03,CUST219,Monitor 27-inch,Electronics,North,Consumer,7,24000,0.05,159600.0,21840.0,Rohan
ORD0732,2025-08-04,CUST064,Premium Pen Set,Office Supplies,West,Corporate,1,700,0.0,700.0,224.0,Meera
ORD0733,2025-09-12,CUST129,Standing Desk,Furniture,East,Corporate,3,22000,0.02,64680.0,15180.0,Diya
ORD0734,2025-11-18,CUST232,USB-C Hub,Electronics,West,Small Business,4,3200,0.1,11520.0,1024.0,Kabir
ORD0735,2025-02-01,CUST229,Monitor 27-inch,Electronics,South,Corporate,3,24000,0.1,64800.0,5760.0,Aarav
ORD0736,2025-03-23,CUST033,Wireless Headphones,Electronics,Central,Small Business,7,4500,0.15,26775.0,945.0,Diya
ORD0737,2025-06-02,CUST032,Premium Pen Set,Office Supplies,South,Corporate,2,700,0.1,1260.0,308.0,Rohan
ORD0738,2025-11-16,CUST233,Laptop Pro 14,Electronics,North,Consumer,7,85000,0.1,535500.0,47600.0,Rohan
ORD0739,2025-11-30,CUST199,Wireless Headphones,Electronics,East,Consumer,2,4500,0.05,8550.0,1170.0,Kabir
ORD0740,2025-01-05,CUST082,Premium Pen Set,Office Supplies,South,Small Business,2,700,0.05,1330.0,378.0,Anaya
ORD0741,2025-12-20,CUST228,Wireless Headphones,Electronics,North,Small Business,6,4500,0.1,24300.0,2160.0,Meera
ORD0742,2025-07-18,CUST085,Wireless Headphones,Electronics,South,Small Business,2,4500,0.15,7650.0,270.0,Diya
ORD0743,2025-03-08,CUST064,Wireless Headphones,Electronics,East,Consumer,5,4500,0.15,19125.0,675.0,Meera
ORD0744,2025-12-06,CUST234,Mechanical Keyboard,Electronics,East,Corporate,1,5500,0.02,5390.0,880.0,Rohan
ORD0745,2025-09-17,CUST055,Wireless Headphones,Electronics,West,Corporate,5,4500,0.1,20250.0,1800.0,Anaya
ORD0746,2025-04-12,CUST186,Wireless Headphones,Electronics,North,Small Business,5,4500,0.15,19125.0,675.0,Meera
ORD0747,2025-03-30,CUST125,Wireless Headphones,Electronics,North,Small Business,1,4500,0.1,4050.0,360.0,Meera
ORD0748,2025-08-11,CUST152,USB-C Hub,Electronics,West,Small Business,2,3200,0.02,6272.0,1024.0,Rohan
ORD0749,2025-07-20,CUST217,Wireless Headphones,Electronics,East,Consumer,3,4500,0.15,11475.0,405.0,Kabir
ORD0750,2025-03-18,CUST214,Desk Lamp,Furniture,Central,Small Business,5,2500,0.0,12500.0,3125.0,Aarav
ORD0751,2025-08-05,CUST117,Premium Pen Set,Office Supplies,South,Consumer,6,700,0.1,3780.0,924.0,Rohan
ORD0752,2025-10-10,CUST165,Laptop Pro 14,Electronics,East,Corporate,1,85000,0.02,83300.0,13600.0,Aarav
ORD0753,2025-10-02,CUST065,Office Chair,Furniture,South,Consumer,1,12000,0.1,10800.0,1800.0,Anaya
ORD0754,2025-09-12,CUST133,Standing Desk,Furniture,South,Small Business,6,22000,0.05,125400.0,26400.0,Rohan
ORD0755,2025-02-03,CUST146,Monitor 27-inch,Electronics,South,Corporate,7,24000,0.02,164640.0,26880.0,Diya
ORD0756,2025-09-28,CUST149,Office Chair,Furniture,East,Consumer,3,12000,0.02,35280.0,8280.0,Meera
ORD0757,2025-02-21,CUST098,Wireless Headphones,Electronics,South,Small Business,3,4500,0.05,12825.0,1755.0,Anaya
ORD0758,2025-05-18,CUST118,Laptop Pro 14,Electronics,West,Corporate,5,85000,0.1,382500.0,34000.0,Aarav
ORD0759,2025-03-25,CUST038,Office Chair,Furniture,Central,Consumer,2,12000,0.02,23520.0,5520.0,Rohan
ORD0760,2025-01-02,CUST076,Monitor 27-inch,Electronics,North,Corporate,5,24000,0.15,102000.0,3600.0,Meera
ORD0761,2025-12-04,CUST169,Desk Lamp,Furniture,West,Corporate,3,2500,0.02,7350.0,1725.0,Kabir
ORD0762,2025-12-23,CUST044,Office Chair,Furniture,East,Consumer,6,12000,0.02,70560.0,16560.0,Meera
ORD0763,2025-04-01,CUST052,Premium Pen Set,Office Supplies,Central,Corporate,7,700,0.1,4410.0,1078.0,Aarav
ORD0764,2025-10-13,CUST152,Desk Lamp,Furniture,West,Small Business,5,2500,0.0,12500.0,3125.0,Kabir
ORD0765,2025-02-25,CUST211,Standing Desk,Furniture,South,Corporate,5,22000,0.0,110000.0,27500.0,Diya
ORD0766,2025-06-11,CUST035,Mechanical Keyboard,Electronics,South,Consumer,5,5500,0.15,23375.0,825.0,Anaya
ORD0767,2025-06-12,CUST229,Office Chair,Furniture,East,Corporate,3,12000,0.0,36000.0,9000.0,Diya
ORD0768,2025-06-13,CUST080,Wireless Headphones,Electronics,North,Corporate,6,4500,0.0,27000.0,4860.0,Anaya
ORD0769,2025-09-22,CUST025,Laptop Pro 14,Electronics,Central,Consumer,6,85000,0.05,484500.0,66300.0,Anaya
ORD0770,2025-08-11,CUST022,Premium Pen Set,Office Supplies,West,Small Business,3,700,0.0,2100.0,672.0,Diya
ORD0771,2025-02-11,CUST063,Mechanical Keyboard,Electronics,West,Consumer,2,5500,0.02,10780.0,1760.0,Rohan
ORD0772,2025-04-26,CUST233,Desk Lamp,Furniture,South,Corporate,6,2500,0.05,14250.0,3000.0,Kabir
ORD0773,2025-12-02,CUST098,Monitor 27-inch,Electronics,Central,Consumer,4,24000,0.1,86400.0,7680.0,Anaya
ORD0774,2025-12-19,CUST033,Wireless Headphones,Electronics,East,Small Business,6,4500,0.02,26460.0,4320.0,Aarav
ORD0775,2025-05-23,CUST155,Mechanical Keyboard,Electronics,South,Consumer,1,5500,0.02,5390.0,880.0,Diya
ORD0776,2025-03-13,CUST014,USB-C Hub,Electronics,Central,Small Business,7,3200,0.02,21952.0,3584.0,Rohan
ORD0777,2025-09-04,CUST145,Mechanical Keyboard,Electronics,South,Small Business,5,5500,0.0,27500.0,4950.0,Meera
ORD0778,2025-12-09,CUST071,Standing Desk,Furniture,South,Small Business,2,22000,0.0,44000.0,11000.0,Diya
ORD0779,2025-08-28,CUST002,Office Chair,Furniture,East,Corporate,5,12000,0.05,57000.0,12000.0,Meera
ORD0780,2025-09-03,CUST203,Wireless Headphones,Electronics,South,Small Business,2,4500,0.1,8100.0,720.0,Diya
ORD0781,2025-05-02,CUST201,Premium Pen Set,Office Supplies,South,Small Business,2,700,0.15,1190.0,238.0,Kabir
ORD0782,2025-03-12,CUST069,Laptop Pro 14,Electronics,East,Consumer,2,85000,0.1,153000.0,13600.0,Aarav
ORD0783,2025-12-11,CUST032,Premium Pen Set,Office Supplies,East,Consumer,5,700,0.1,3150.0,770.0,Anaya
ORD0784,2025-01-16,CUST069,Notebook Set,Office Supplies,West,Corporate,1,450,0.1,405.0,99.0,Rohan
ORD0785,2025-01-21,CUST018,Notebook Set,Office Supplies,West,Consumer,6,450,0.05,2565.0,729.0,Kabir
ORD0786,2025-03-05,CUST117,Laptop Pro 14,Electronics,Central,Consumer,3,85000,0.05,242250.0,33150.0,Aarav
ORD0787,2025-08-22,CUST009,Mechanical Keyboard,Electronics,West,Consumer,6,5500,0.05,31350.0,4290.0,Rohan
ORD0788,2025-03-09,CUST085,Wireless Headphones,Electronics,North,Consumer,7,4500,0.02,30870.0,5040.0,Meera
ORD0789,2025-02-15,CUST099,Office Chair,Furniture,North,Corporate,3,12000,0.15,30600.0,3600.0,Diya
ORD0790,2025-01-21,CUST196,Laptop Pro 14,Electronics,Central,Corporate,1,85000,0.15,72250.0,2550.0,Diya
ORD0791,2025-12-18,CUST236,Monitor 27-inch,Electronics,North,Consumer,7,24000,0.0,168000.0,30240.0,Rohan
ORD0792,2025-09-10,CUST058,Laptop Pro 14,Electronics,North,Consumer,5,85000,0.0,425000.0,76500.0,Diya
ORD0793,2025-08-09,CUST075,Notebook Set,Office Supplies,Central,Corporate,1,450,0.15,382.5,76.5,Rohan
ORD0794,2025-12-26,CUST120,Wireless Headphones,Electronics,West,Corporate,5,4500,0.05,21375.0,2925.0,Aarav
ORD0795,2025-05-14,CUST175,Wireless Headphones,Electronics,North,Consumer,7,4500,0.1,28350.0,2520.0,Meera
ORD0796,2025-04-04,CUST204,Premium Pen Set,Office Supplies,East,Small Business,7,700,0.1,4410.0,1078.0,Diya
ORD0797,2025-01-30,CUST235,Laptop Pro 14,Electronics,West,Consumer,1,85000,0.15,72250.0,2550.0,Anaya
ORD0798,2025-04-16,CUST073,Wireless Headphones,Electronics,North,Corporate,2,4500,0.05,8550.0,1170.0,Aarav
ORD0799,2025-09-13,CUST055,Mechanical Keyboard,Electronics,West,Small Business,4,5500,0.05,20900.0,2860.0,Kabir
ORD0800,2025-02-04,CUST142,Mechanical Keyboard,Electronics,North,Corporate,4,5500,0.05,20900.0,2860.0,Anaya
ORD0801,2025-12-03,CUST204,Notebook Set,Office Supplies,Central,Small Business,6,450,0.02,2646.0,810.0,Meera
ORD0802,2025-06-02,CUST022,Notebook Set,Office Supplies,North,Consumer,7,450,0.15,2677.5,535.5,Aarav
ORD0803,2025-02-04,CUST157,Mechanical Keyboard,Electronics,South,Consumer,1,5500,0.15,4675.0,165.0,Rohan
ORD0804,2025-08-04,CUST169,USB-C Hub,Electronics,North,Small Business,6,3200,0.15,16320.0,576.0,Rohan
ORD0805,2025-01-05,CUST205,Mechanical Keyboard,Electronics,South,Consumer,3,5500,0.1,14850.0,1320.0,Diya
ORD0806,2025-10-24,CUST009,Desk Lamp,Furniture,West,Consumer,2,2500,0.05,4750.0,1000.0,Rohan
ORD0807,2025-10-22,CUST246,Wireless Headphones,Electronics,West,Corporate,1,4500,0.1,4050.0,360.0,Diya
ORD0808,2025-06-26,CUST043,Mechanical Keyboard,Electronics,East,Consumer,5,5500,0.02,26950.0,4400.0,Aarav
ORD0809,2025-02-06,CUST129,Wireless Headphones,Electronics,North,Consumer,4,4500,0.02,17640.0,2880.0,Aarav
ORD0810,2025-04-14,CUST061,Standing Desk,Furniture,South,Small Business,7,22000,0.02,150920.0,35420.0,Diya
ORD0811,2025-07-25,CUST179,Premium Pen Set,Office Supplies,Central,Small Business,7,700,0.15,4165.0,833.0,Diya
ORD0812,2025-07-23,CUST075,Wireless Headphones,Electronics,South,Consumer,1,4500,0.15,3825.0,135.0,Rohan
ORD0813,2025-06-22,CUST031,Premium Pen Set,Office Supplies,Central,Corporate,7,700,0.02,4802.0,1470.0,Meera
ORD0814,2025-06-28,CUST169,Standing Desk,Furniture,North,Consumer,2,22000,0.15,37400.0,4400.0,Rohan
ORD0815,2025-04-23,CUST069,Laptop Pro 14,Electronics,East,Consumer,1,85000,0.15,72250.0,2550.0,Aarav
ORD0816,2025-09-12,CUST075,Laptop Pro 14,Electronics,North,Consumer,1,85000,0.0,85000.0,15300.0,Kabir
ORD0817,2025-03-25,CUST125,Desk Lamp,Furniture,North,Small Business,3,2500,0.0,7500.0,1875.0,Rohan
ORD0818,2025-02-21,CUST235,Office Chair,Furniture,Central,Consumer,7,12000,0.02,82320.0,19320.0,Meera
ORD0819,2025-09-17,CUST143,Wireless Headphones,Electronics,West,Corporate,5,4500,0.1,20250.0,1800.0,Rohan
ORD0820,2025-07-14,CUST036,Wireless Headphones,Electronics,South,Small Business,4,4500,0.05,17100.0,2340.0,Aarav
ORD0821,2025-01-13,CUST009,Premium Pen Set,Office Supplies,South,Consumer,5,700,0.05,3325.0,945.0,Aarav
ORD0822,2025-08-22,CUST008,Wireless Headphones,Electronics,West,Consumer,2,4500,0.15,7650.0,270.0,Kabir
ORD0823,2025-06-08,CUST116,Laptop Pro 14,Electronics,South,Corporate,1,85000,0.0,85000.0,15300.0,Rohan
ORD0824,2025-06-29,CUST060,Monitor 27-inch,Electronics,East,Consumer,5,24000,0.05,114000.0,15600.0,Anaya
ORD0825,2025-07-01,CUST216,Office Chair,Furniture,East,Consumer,6,12000,0.15,61200.0,7200.0,Aarav
ORD0826,2025-04-27,CUST112,Wireless Headphones,Electronics,South,Small Business,7,4500,0.05,29925.0,4095.0,Anaya
ORD0827,2025-01-18,CUST231,Laptop Pro 14,Electronics,North,Consumer,6,85000,0.02,499800.0,81600.0,Aarav
ORD0828,2025-01-27,CUST030,Standing Desk,Furniture,Central,Small Business,5,22000,0.02,107800.0,25300.0,Anaya
ORD0829,2025-08-14,CUST110,Notebook Set,Office Supplies,South,Corporate,4,450,0.1,1620.0,396.0,Aarav
ORD0830,2025-02-07,CUST025,Wireless Headphones,Electronics,North,Small Business,6,4500,0.15,22950.0,810.0,Diya
ORD0831,2025-06-08,CUST200,Office Chair,Furniture,West,Consumer,1,12000,0.15,10200.0,1200.0,Rohan
ORD0832,2025-11-06,CUST233,Notebook Set,Office Supplies,East,Consumer,5,450,0.02,2205.0,675.0,Anaya
ORD0833,2025-03-23,CUST017,Desk Lamp,Furniture,Central,Corporate,4,2500,0.05,9500.0,2000.0,Diya
ORD0834,2025-03-30,CUST113,Premium Pen Set,Office Supplies,South,Consumer,1,700,0.0,700.0,224.0,Kabir
ORD0835,2025-11-19,CUST202,Office Chair,Furniture,South,Small Business,4,12000,0.05,45600.0,9600.0,Meera
ORD0836,2025-10-27,CUST094,Wireless Headphones,Electronics,North,Consumer,3,4500,0.1,12150.0,1080.0,Aarav
ORD0837,2025-09-03,CUST208,Premium Pen Set,Office Supplies,West,Consumer,4,700,0.05,2660.0,756.0,Meera
ORD0838,2025-05-24,CUST223,Desk Lamp,Furniture,North,Corporate,6,2500,0.02,14700.0,3450.0,Aarav
ORD0839,2025-05-01,CUST051,Desk Lamp,Furniture,East,Consumer,1,2500,0.0,2500.0,625.0,Kabir
ORD0840,2025-06-25,CUST142,Notebook Set,Office Supplies,West,Consumer,4,450,0.15,1530.0,306.0,Rohan
ORD0841,2025-05-07,CUST069,Desk Lamp,Furniture,East,Small Business,3,2500,0.0,7500.0,1875.0,Meera
ORD0842,2025-05-01,CUST147,Wireless Headphones,Electronics,West,Consumer,3,4500,0.1,12150.0,1080.0,Meera
ORD0843,2025-06-10,CUST001,Office Chair,Furniture,Central,Corporate,1,12000,0.02,11760.0,2760.0,Aarav
ORD0844,2025-03-01,CUST091,Desk Lamp,Furniture,East,Small Business,6,2500,0.0,15000.0,3750.0,Kabir
ORD0845,2025-12-01,CUST132,Premium Pen Set,Office Supplies,East,Consumer,1,700,0.1,630.0,154.0,Anaya
ORD0846,2025-11-13,CUST121,Laptop Pro 14,Electronics,Central,Corporate,3,85000,0.0,255000.0,45900.0,Meera
ORD0847,2025-09-08,CUST242,Notebook Set,Office Supplies,East,Small Business,2,450,0.05,855.0,243.0,Anaya
ORD0848,2025-04-09,CUST220,Notebook Set,Office Supplies,North,Corporate,4,450,0.0,1800.0,576.0,Rohan
ORD0849,2025-01-11,CUST062,Mechanical Keyboard,Electronics,West,Small Business,7,5500,0.1,34650.0,3080.0,Anaya
ORD0850,2025-02-10,CUST020,Desk Lamp,Furniture,West,Corporate,1,2500,0.1,2250.0,375.0,Meera
ORD0851,2025-11-01,CUST111,Desk Lamp,Furniture,East,,1,2500,0.05,2375.0,500.0,Anaya
ORD0852,2025-10-24,CUST104,Laptop Pro 14,Electronics,East,Corporate,7,85000,0.15,505750.0,17850.0,Diya
ORD0853,2025-02-06,CUST198,Desk Lamp,Furniture,West,Small Business,4,2500,0.1,9000.0,1500.0,Aarav
ORD0854,2025-01-20,CUST119,Notebook Set,Office Supplies,South,Corporate,4,450,0.05,1710.0,486.0,Diya
ORD0855,2025-10-15,CUST179,Standing Desk,Furniture,North,Consumer,5,22000,0.0,110000.0,27500.0,Anaya
ORD0856,2025-05-05,CUST069,Mechanical Keyboard,Electronics,West,Consumer,7,5500,0.05,36575.0,5005.0,Kabir
ORD0857,2025-07-12,CUST170,Office Chair,Furniture,North,Small Business,2,12000,0.02,23520.0,5520.0,Anaya
ORD0858,2025-10-27,CUST182,Premium Pen Set,Office Supplies,East,Consumer,7,700,0.05,4655.0,1323.0,Meera
ORD0859,2025-04-01,CUST187,USB-C Hub,Electronics,North,Consumer,7,3200,0.05,21280.0,2912.0,Meera
ORD0860,2025-04-28,CUST111,USB-C Hub,Electronics,North,Corporate,3,3200,0.05,9120.0,1248.0,Meera
ORD0861,2025-03-10,CUST012,Office Chair,Furniture,North,Small Business,2,12000,0.1,21600.0,3600.0,Kabir
ORD0862,2025-05-03,CUST006,Wireless Headphones,Electronics,West,Small Business,7,4500,0.0,31500.0,5670.0,Rohan
ORD0863,2025-10-27,CUST010,Mechanical Keyboard,Electronics,West,Small Business,3,5500,0.15,14025.0,495.0,Meera
ORD0864,2025-01-13,CUST040,Premium Pen Set,Office Supplies,Central,Corporate,1,700,0.0,700.0,224.0,Rohan
ORD0865,2025-11-26,CUST008,Mechanical Keyboard,Electronics,North,Consumer,7,5500,0.0,38500.0,6930.0,Rohan
ORD0866,2025-10-16,CUST088,Mechanical Keyboard,Electronics,North,Corporate,4,5500,0.05,20900.0,2860.0,Diya
ORD0867,2025-10-17,CUST018,Monitor 27-inch,Electronics,West,Corporate,6,24000,0.0,144000.0,25920.0,Diya
ORD0868,2025-12-19,CUST204,Standing Desk,Furniture,East,Corporate,3,22000,0.1,59400.0,9900.0,Kabir
ORD0869,2025-05-30,CUST094,Monitor 27-inch,Electronics,East,Small Business,4,24000,0.05,91200.0,12480.0,Kabir
ORD0870,2025-11-28,CUST044,Desk Lamp,Furniture,Central,Consumer,6,2500,0.05,14250.0,3000.0,Meera
ORD0871,2025-09-15,CUST021,Mechanical Keyboard,Electronics,Central,Small Business,4,5500,0.02,21560.0,3520.0,Meera
ORD0872,2025-10-01,CUST055,Notebook Set,Office Supplies,West,Consumer,5,450,0.0,2250.0,720.0,Rohan
ORD0873,2025-07-01,CUST074,Monitor 27-inch,Electronics,East,Small Business,2,24000,0.1,43200.0,3840.0,Aarav
ORD0874,2025-08-11,CUST093,USB-C Hub,Electronics,North,Corporate,6,3200,0.05,18240.0,2496.0,Rohan
ORD0875,2025-10-04,CUST086,Mechanical Keyboard,Electronics,South,Corporate,6,5500,0.1,29700.0,2640.0,Anaya
ORD0876,2025-07-28,CUST097,USB-C Hub,Electronics,North,Corporate,3,3200,0.15,8160.0,288.0,Meera
ORD0877,2025-07-26,CUST186,USB-C Hub,Electronics,East,Corporate,6,3200,0.0,19200.0,3456.0,Rohan
ORD0878,2025-04-12,CUST130,Premium Pen Set,Office Supplies,Central,Corporate,5,700,0.05,3325.0,945.0,Rohan
ORD0879,2025-12-21,CUST112,Wireless Headphones,Electronics,Central,Small Business,7,4500,0.02,30870.0,5040.0,Rohan
ORD0880,2025-03-04,CUST018,USB-C Hub,Electronics,East,Small Business,5,3200,0.15,13600.0,480.0,Rohan
ORD0881,2025-11-13,CUST211,Notebook Set,Office Supplies,North,Corporate,4,450,0.1,1620.0,396.0,Kabir
ORD0882,2025-06-07,CUST170,Monitor 27-inch,Electronics,North,Small Business,4,24000,0.15,81600.0,2880.0,Aarav
ORD0883,2025-06-26,CUST122,Office Chair,Furniture,North,Small Business,6,12000,0.15,61200.0,7200.0,Aarav
ORD0884,2025-03-01,CUST157,Laptop Pro 14,Electronics,West,Consumer,4,85000,0.0,340000.0,61200.0,Rohan
ORD0885,2025-08-05,CUST204,Premium Pen Set,Office Supplies,North,Consumer,2,700,0.1,1260.0,308.0,Diya
ORD0886,2025-07-18,CUST136,Office Chair,Furniture,Central,Corporate,7,12000,0.1,75600.0,12600.0,Diya
ORD0887,2025-06-21,CUST106,Wireless Headphones,Electronics,East,Small Business,3,4500,0.1,12150.0,1080.0,Anaya
ORD0888,2025-11-07,CUST115,Wireless Headphones,Electronics,Central,Corporate,1,4500,0.02,4410.0,720.0,Meera
ORD0889,2025-07-09,CUST071,Mechanical Keyboard,Electronics,South,Consumer,3,5500,0.0,16500.0,2970.0,Rohan
ORD0890,2025-12-04,CUST128,USB-C Hub,Electronics,West,Corporate,4,3200,0.05,12160.0,1664.0,Meera
ORD0891,2025-07-03,CUST019,Notebook Set,Office Supplies,Central,Small Business,5,450,0.1,2025.0,495.0,Diya
ORD0892,2025-10-24,CUST197,Mechanical Keyboard,Electronics,Central,Consumer,7,5500,0.02,37730.0,6160.0,Kabir
ORD0893,2025-04-22,CUST045,Notebook Set,Office Supplies,West,Small Business,6,450,0.02,2646.0,810.0,Aarav
ORD0894,2025-06-12,CUST071,Mechanical Keyboard,Electronics,South,Corporate,3,5500,0.15,14025.0,495.0,Kabir
